Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.930022700,2.8733,2.8733,0.0000,0.1368,2.7981,0.1904,2.6077,14.3181,8.5472,NA,2125.8582,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.932896000,5.9031,5.9031,0.0000,0.0663,5.9338,0.1922,5.7416,19.9920,6.0639,-5.6739,2128.7315,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.938799100,6.1118,6.1118,0.0000,0.1006,6.0829,0.1829,5.9000,NA,NA,-0.1608,2134.6346,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.944910900,0.6042,0.6042,0.0000,0.0764,0.6745,0.2751,0.3994,14.0410,6.0663,NA,2140.7464,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.945515100,5.1273,5.1273,0.0000,0.1525,5.0314,0.2150,4.8164,19.5031,6.0661,-5.4621,2141.3506,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.950642400,5.9979,5.9979,0.0000,0.0608,6.0090,0.1738,5.8352,20.4419,6.0687,-0.9388,2146.4779,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.956640300,5.4144,5.4144,0.0000,0.0780,5.5343,0.3319,5.2024,NA,NA,-0.0708,2152.4758,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.962054700,0.8548,0.8548,0.0000,0.2018,0.7522,0.1774,0.5748,15.0983,6.0652,NA,2157.8902,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.962909500,6.0620,6.0620,0.0000,0.1046,6.0620,0.1859,5.8761,20.3087,6.0683,-5.2104,2158.7450,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.968971500,5.5460,5.5460,0.0000,0.1109,5.5268,0.1745,5.3523,20.3150,5.0558,-0.0063,2164.8070,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.974517500,4.0301,4.0301,0.0000,0.0960,4.1130,0.2722,3.8408,NA,NA,0.4902,2170.3530,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.978547600,1.9126,1.9126,0.0000,0.1870,1.8120,0.1853,1.6267,15.7947,7.0799,NA,2174.3831,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.980460200,7.4347,7.4347,0.0000,0.0931,7.4288,0.1852,7.2436,20.9620,6.0652,-5.1673,2176.2957,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.987894900,5.3805,5.3805,0.0000,0.0937,5.3727,0.1779,5.1948,19.5925,3.5158,1.3695,2183.7304,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.993275400,2.7817,2.7817,0.0000,0.0907,3.0041,0.4954,2.5087,NA,NA,1.8647,2189.1109,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.996057100,2.7581,2.7581,0.0000,0.3156,2.5027,0.1792,2.3235,14.9461,8.6181,NA,2191.8926,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.998815200,5.9619,5.9619,0.0000,0.0644,5.9980,0.1846,5.8134,20.8061,6.0670,-5.8600,2194.6507,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.004777100,5.5351,5.5351,0.0000,0.1063,5.5390,0.1790,5.3600,NA,NA,-0.1051,2200.6126,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.010312200,1.5193,1.5193,0.0000,0.1168,1.5787,0.2675,1.3112,15.3761,6.0611,NA,2206.1477,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.011831500,4.5185,4.5185,0.0000,0.1792,4.4316,0.1807,4.2509,19.9179,6.0717,-4.5418,2207.6670,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.016350000,5.9918,5.9918,0.0000,0.0983,6.0008,0.1786,5.8222,21.4711,6.0635,-1.5532,2212.1855,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.022341800,6.0752,6.0752,0.0000,0.1138,6.0631,0.1743,5.8888,NA,NA,-0.0717,2218.1773,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.028417000,0.9839,0.9839,0.0000,0.1063,1.0620,0.2776,0.7844,15.4676,6.0662,NA,2224.2525,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.029400900,5.6289,5.6289,0.0000,0.1873,5.5317,0.1915,5.3402,20.5499,6.0712,-5.0823,2225.2364,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.035029800,6.0038,6.0038,0.0000,0.0957,5.9938,0.1776,5.8162,20.9922,4.9805,-0.4423,2230.8653,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.041033600,4.0232,4.0232,0.0000,0.0921,4.0575,0.2521,3.8054,NA,NA,1.0233,2236.8691,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.045056800,2.4506,2.4506,0.0000,0.1291,2.4019,0.1857,2.2162,15.9457,7.1412,NA,2240.8923,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.047507400,5.0020,5.0020,0.0000,0.0871,5.0209,0.1872,4.8337,20.6363,6.0764,-4.6906,2243.3429,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.052509400,6.5483,6.5483,0.0000,0.1124,6.5345,0.1788,6.3557,21.7107,3.4434,-1.0744,2248.3449,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.059057700,3.0912,3.0912,0.0000,0.1051,3.1783,0.3037,2.8746,NA,NA,3.1049,2254.8932,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.062148900,4.4696,4.4696,0.0000,0.1958,4.3547,0.1789,4.1758,15.5146,8.6901,NA,2257.9844,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.066618500,5.0873,5.0873,0.0000,0.0868,5.1021,0.1861,4.9160,19.7351,6.0675,-4.2205,2262.4540,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.071705800,5.5780,5.5780,0.0000,0.1077,5.5730,0.1733,5.3997,NA,NA,-0.9802,2267.5413,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:57.077283800,0.9894,0.9894,0.0000,0.1078,1.0572,0.2648,0.7924,15.1373,6.0649,NA,2273.1193,NA,NA,NA
