Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.506722500,0.7541,0.7541,0.0000,0.4002,0.9352,0.7711,0.1641,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.507476600,2.1536,2.1536,0.0000,0.5852,1.5948,0.0987,1.4961,3.1945,18.3974,5.4424,6047.0660,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.509630200,7.6697,7.6697,0.0000,0.0264,8.0161,1.4810,6.5351,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.517299900,2.9473,2.9473,0.0000,0.3770,3.0506,0.6437,2.4069,11.7686,1.2991,-8.5741,6056.8893,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.520247200,9.0887,9.0887,0.0000,0.4939,8.6804,0.2171,8.4633,10.1204,10.8015,1.6482,6059.8366,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.529335900,0.3469,0.3469,0.0000,0.0856,1.4850,1.4850,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.529682800,2.7381,2.7381,0.0000,1.2293,1.7165,0.3410,1.3755,11.4863,3.4051,-1.3659,6069.2722,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.532420900,8.4778,8.4778,0.0000,0.2112,8.5227,0.4503,8.0724,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.540898700,2.0894,2.0894,0.0000,0.2602,1.8559,0.0851,1.7708,3.6755,14.8373,7.8108,6080.4881,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.542988100,0.2012,0.2012,0.0000,0.0267,0.4733,0.4733,0.0000,16.4234,4.6317,-12.7479,6082.5775,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.543189300,8.2566,8.2566,0.0000,0.2988,8.6530,2.0945,6.5585,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.551445900,4.1335,4.1335,0.0000,0.6991,4.0331,0.9009,3.1322,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.555579400,7.1286,7.1286,0.0000,0.6040,6.6049,0.1474,6.4575,8.4638,11.5953,7.9596,6095.1688,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.562708000,1.2989,1.2989,0.0000,0.0803,1.6032,1.6032,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.564006900,9.0454,9.0454,0.0000,0.3983,9.0232,0.4918,8.5314,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.573052300,1.1349,1.1349,0.0000,0.3817,0.7790,0.0897,0.6893,2.5862,8.0326,5.8776,6112.6417,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.574187200,0.7316,0.7316,0.0000,0.0258,1.6179,1.6179,0.0000,9.4839,12.0976,-6.8977,6113.7766,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.574918800,8.6111,8.6111,0.0000,0.9305,8.5474,0.7010,7.8464,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.583529900,2.6640,2.6640,0.0000,0.8706,1.9880,0.3216,1.6664,12.2388,1.8494,-2.7549,6123.1193,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.586193900,9.2145,9.2145,0.0000,0.1978,9.3614,0.4885,8.8729,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.595408400,0.8756,0.8756,0.0000,0.3473,0.6556,0.1873,0.4683,2.2097,16.3981,10.0291,6134.9978,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.596284000,2.2937,2.2937,0.0000,0.1273,2.6249,1.7353,0.8896,17.7322,5.6296,-15.5225,6135.8734,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.598577700,8.9419,8.9419,0.0000,0.4627,8.8752,0.5429,8.3323,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.607519600,3.1621,3.1621,0.0000,0.3999,2.9228,0.3131,2.6097,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.610681700,7.7509,7.7509,0.0000,0.1860,7.6363,0.1294,7.5069,8.9641,10.9852,8.7681,6150.2711,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.618432600,1.4254,1.4254,0.0000,0.0714,1.6650,1.6650,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.619858000,8.2479,8.2479,0.0000,0.3179,8.1774,0.5073,7.6701,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.628105900,0.9843,0.9843,0.0000,1.2500,0.1698,0.1698,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.629090200,0.2460,0.2460,0.0000,0.0000,0.9995,0.4237,0.5758,1.5408,19.7222,7.4233,6168.6796,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.629336200,10.9659,10.9659,0.0000,0.1895,11.0712,1.4643,9.6069,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.640302100,0.5466,0.5466,0.0000,0.2978,0.6785,0.5092,0.1693,10.0511,2.0528,-8.5103,6179.8915,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.640848700,10.1948,10.1948,0.0000,0.4352,9.8408,0.1601,9.6807,11.5573,10.0896,-1.5062,6180.4381,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.651043500,0.4672,0.4672,0.0000,0.0812,1.3381,1.3381,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.651510700,2.0292,2.0292,0.0000,0.9559,1.2155,0.2436,0.9719,10.9849,1.1657,0.5724,6191.1001,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.653539900,8.5130,8.5130,0.0000,0.1467,8.3910,0.0878,8.3032,10.1214,10.9546,0.8635,6193.1293,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.662052900,0.4412,0.4412,0.0000,0.0247,1.6096,1.6096,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.662494100,2.3428,2.3428,0.0000,1.1969,1.5843,0.5686,1.0157,12.1218,3.9511,-2.0004,6202.0835,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.664836900,8.0267,8.0267,0.0000,0.4432,8.1137,0.6646,7.4491,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.672863600,4.5569,4.5569,0.0000,0.5339,4.0553,0.1456,3.9097,5.7034,14.2594,6.4184,6212.4530,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.677420500,0.3537,0.3537,0.0000,0.0323,1.1907,1.1907,0.0000,15.4059,4.0658,-9.7025,6217.0099,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.677774200,7.7296,7.7296,0.0000,0.8717,7.4346,0.7279,6.7067,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.685503800,8.8636,8.8636,0.0000,0.5803,8.4389,0.3225,8.1164,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.694367400,0.9548,0.9548,0.0000,0.1596,0.8756,0.1911,0.6845,2.5248,8.0885,12.8811,6233.9568,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.695322200,0.2761,0.2761,0.0000,0.0804,0.3373,0.3373,0.0000,9.6585,6.6713,-7.1337,6234.9116,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.695598300,11.6706,11.6706,0.0000,0.1416,11.6871,1.3372,10.3499,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.707268900,0.5421,0.5421,0.0000,0.1637,0.6615,0.3895,0.2720,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.707811000,2.6927,2.6927,0.0000,0.2874,2.5243,0.2374,2.2869,3.8410,17.6038,5.8175,6247.4004,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.710503700,5.9599,5.9599,0.0000,0.1190,6.0626,1.3197,4.7429,18.7521,0.6970,-14.9111,6250.0931,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.716463600,2.6772,2.6772,0.0000,0.2246,2.7849,0.4704,2.3145,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.719140800,9.0704,9.0704,0.0000,0.3364,8.8814,0.4178,8.4636,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.728211200,0.3017,0.3017,0.0000,0.1515,0.2478,0.1639,0.0839,1.7416,17.4632,17.0105,6267.8006,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.728512900,2.8847,2.8847,0.0000,0.0976,3.2452,1.8373,1.4079,18.9031,4.2548,-17.1615,6268.1023,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.731397600,8.6943,8.6943,0.0000,0.4836,8.5055,0.4773,8.0282,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.740091900,4.6436,4.6436,0.0000,0.2984,4.5651,0.4605,4.1046,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.744735500,5.7035,5.7035,0.0000,0.2254,5.5341,0.1132,5.4209,6.9353,10.3934,11.9678,6284.3249,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.750439000,0.4640,0.4640,0.0000,0.0560,1.3338,1.3338,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.750903000,9.1169,9.1169,0.0000,0.9305,8.6633,0.6731,7.9902,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.760019900,0.8590,0.8590,0.0000,0.4819,0.4250,0.1529,0.2721,2.0443,9.6284,4.8910,6299.6093,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.760878900,1.9737,1.9737,0.0000,0.0479,2.3102,1.5897,0.7205,10.8137,5.5251,-8.7694,6300.4683,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.762852600,9.6216,9.6216,0.0000,0.3914,9.9751,0.9714,9.0037,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.772474200,1.6301,1.6301,0.0000,0.7498,1.1885,0.3907,0.7978,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.774104300,2.0057,2.0057,0.0000,0.3069,1.7503,0.0988,1.6515,3.1134,18.7391,7.7003,6313.6937,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.776110000,7.4798,7.4798,0.0000,0.0515,7.8753,1.5684,6.3069,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.783589800,3.3461,3.3461,0.0000,0.4520,3.1333,0.4840,2.6493,12.3670,0.5778,-9.2536,6323.1792,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.786935900,8.4350,8.4350,0.0000,0.2441,8.2735,0.1554,8.1181,9.5987,11.6145,2.7683,6326.5253,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.795370900,0.4149,0.4149,0.0000,0.0826,1.5035,1.5035,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.795785800,3.1639,3.1639,0.0000,1.2096,2.2708,0.4278,1.8430,12.3633,2.8434,-2.7646,6335.3752,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.798949700,8.3295,8.3295,0.0000,0.3205,8.2432,0.5773,7.6659,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.807279200,2.0043,2.0043,0.0000,0.2391,1.8604,0.1619,1.6985,3.7133,15.2957,8.6500,6346.8686,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.809283500,6.6836,6.6836,0.0000,0.0952,7.1519,2.2822,4.8697,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.815967100,1.5390,1.5390,0.0000,0.5969,1.1668,0.5134,0.6534,10.3211,5.9982,-6.6078,6355.5565,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.817506100,4.5129,4.5129,0.0000,0.2284,4.4092,0.2980,4.1112,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.822019000,9.0572,9.0572,0.0000,0.1289,9.0139,0.1919,8.8220,10.2674,12.1996,0.0537,6361.6084,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.831076200,0.7631,0.7631,0.0000,0.0856,1.5946,1.5946,0.0000,13.4098,1.0673,-3.1424,6370.6656,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.831839300,7.0282,7.0282,0.0000,0.9204,6.2882,0.5709,5.7173,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.838867500,2.8165,2.8165,0.0000,0.1846,3.2068,0.7602,2.4466,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.841684000,2.5259,2.5259,0.0000,0.5792,1.9646,0.0795,1.8851,3.8693,17.1625,9.5405,6381.2734,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.844209900,7.3889,7.3889,0.0000,0.0179,7.6576,1.7145,5.9431,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.851598800,1.7325,1.7325,0.0000,0.2889,1.7511,0.4696,1.2815,11.1170,4.0146,-7.2477,6391.1882,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.853331300,11.9253,11.9253,0.0000,12.1171,0.1516,0.1516,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.865256600,0.1358,0.1358,0.0000,0.0000,11.8053,0.3462,11.4591,1.4738,12.1290,9.6432,6404.8460,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.865392400,7.7729,7.7729,0.0000,0.2076,7.8525,1.3866,6.4659,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.873165300,4.1162,4.1162,0.0000,0.2916,3.8409,0.0616,3.7793,5.6941,14.1822,-4.2203,6412.7547,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.877281500,0.2191,0.2191,0.0000,0.0163,0.4370,0.4370,0.0000,15.7601,5.6246,-10.0660,6416.8709,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.877500600,7.2550,7.2550,0.0000,0.2342,7.2362,1.3749,5.8613,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.884755600,10.6145,10.6145,0.0000,0.2190,10.7887,0.5186,10.2701,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.895370100,1.7448,1.7448,0.0000,2.2132,0.0092,0.0092,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.897114900,0.4099,0.4099,0.0000,0.0000,1.8161,0.6189,1.1972,1.5513,11.9936,14.2088,6436.7043,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.897524800,8.4485,8.4485,0.0000,0.0677,9.0626,1.9076,7.1550,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.905973300,2.6168,2.6168,0.0000,0.6861,2.1315,0.3415,1.7900,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.908590100,0.6997,0.6997,0.0000,0.2053,0.5326,0.0984,0.4342,2.0697,18.8211,-0.5184,6448.1795,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.909289800,10.4454,10.4454,0.0000,0.0382,10.7277,1.7574,8.9703,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.919735200,0.6526,0.6526,0.0000,0.3246,0.5653,0.3619,0.2034,9.7457,3.0018,-7.6760,6459.3246,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.920387800,10.0428,10.0428,0.0000,0.2584,10.3936,0.7381,9.6555,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.930430600,0.6865,0.6865,0.0000,0.6155,0.1632,0.1608,0.0024,2.0521,9.0723,7.6936,6470.0200,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.931117100,0.5122,0.5122,0.0000,0.0922,1.4636,1.4636,0.0000,10.4379,12.1241,-8.3858,6470.7065,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.931629300,9.5118,9.5118,0.0000,1.0611,9.1437,0.8600,8.2837,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.941141100,2.8505,2.8505,0.0000,0.6991,2.3240,0.3176,2.0064,12.5380,0.2460,-2.1001,6480.7305,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.943991600,8.3044,8.3044,0.0000,0.1753,8.3122,0.3997,7.9125,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.952296000,0.4736,0.4736,0.0000,0.1858,0.3532,0.1375,0.2157,1.6291,11.6037,10.9089,6491.8854,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.952769600,10.1481,10.1481,0.0000,0.0654,10.1779,1.4589,8.7190,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.962917700,1.0089,1.0089,0.0000,1.2781,0.2028,0.2028,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.963926600,0.1891,0.1891,0.0000,0.0000,1.1789,0.3916,0.7873,1.6022,11.5854,0.0269,6503.5160,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.964115700,9.2793,9.2793,0.0000,0.2829,9.1951,1.4634,7.7317,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.973395000,1.2736,1.2736,0.0000,0.2025,1.4635,0.5188,0.9447,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.974668600,1.2651,1.2651,0.0000,0.3955,0.8898,0.0688,0.8210,2.4456,19.0197,-0.8434,6514.2580,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.975933700,8.1301,8.1301,0.0000,0.0202,8.8443,2.0777,6.7666,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.984063800,2.5513,2.5513,0.0000,0.7379,1.9331,0.2182,1.7149,12.0701,0.9257,-9.6245,6523.6532,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.986615100,8.7857,8.7857,0.0000,9.2709,0.0247,0.0247,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:24.995400800,0.4076,0.4076,0.0000,0.0000,9.1489,0.6551,8.4938,1.6588,17.4248,10.4113,6534.9902,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.995808400,2.8102,2.8102,0.0000,0.1023,3.4088,1.9616,1.4472,18.6760,4.3674,-17.0172,6535.3978,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:24.998618600,8.2051,8.2051,0.0000,0.7064,7.6603,0.3293,7.3310,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:25.006823700,4.4277,4.4277,0.0000,0.1665,4.3689,0.2658,4.1031,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:25.011251400,5.9799,5.9799,0.0000,0.1350,5.8947,0.1438,5.7509,7.6004,11.6190,11.0756,6550.8408,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:25.017231300,0.3549,0.3549,0.0000,0.0498,0.4122,0.4122,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:25.017586200,10.5221,10.5221,0.0000,0.1071,10.6361,1.4738,9.1623,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:25.028108300,1.0971,1.0971,0.0000,0.2267,0.9930,0.2020,0.7910,2.3625,8.1314,5.2379,6567.6977,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:25.029205400,0.3252,0.3252,0.0000,0.1226,1.5964,1.5964,0.0000,9.3968,5.0839,-7.0343,6568.7948,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:25.029530600,9.7717,9.7717,0.0000,1.3983,8.5501,0.4064,8.1437,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:25.039302300,2.3467,2.3467,0.0000,0.1812,2.5155,0.4492,2.0663,NA,NA,NA,NA,NA,NA,NA
python.exe,22256,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 19:20:25.041649000,0.6447,0.6447,0.0000,0.3528,0.3258,0.1543,0.1715,2.0371,18.6946,7.3597,6581.2384,NA,NA,NA
