Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.440182500,1.9663,1.9663,0.0000,0.8413,1.2812,0.3152,0.9660,12.6225,3.4087,-2.3300,4354.1266,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.442148800,7.2268,7.2268,0.0000,0.1599,7.2789,0.3483,6.9306,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.449375600,4.1920,4.1920,0.0000,0.2157,4.0251,0.3534,3.6717,6.8381,14.7808,5.7844,4363.3197,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.453567600,1.0996,1.0996,0.0000,0.0488,3.0699,3.0699,0.0000,17.4269,2.7449,-10.5888,4367.5117,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.454667200,5.7283,5.7283,0.0000,2.0210,3.8743,0.3558,3.5185,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.460395500,6.0981,6.0981,0.0000,0.1709,6.0519,0.3247,5.7272,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.466493600,4.8328,4.8328,0.0000,0.1282,4.7546,0.4991,4.2555,7.2458,15.4648,10.1811,4380.4377,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.471326400,1.5096,1.5096,0.0000,0.0500,3.0890,3.0890,0.0000,17.8778,6.0582,-10.6320,4385.2705,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.472836000,5.7988,5.7988,0.0000,1.6314,4.3538,0.3514,4.0024,22.4264,2.9080,-4.5486,4386.7801,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.478634800,6.3706,6.3706,0.0000,0.1901,6.3119,0.3433,5.9686,NA,NA,NA,NA,NA,NA,NA
