2025-12-16 16:15:41 - widgets.spotify_visualizer_widget - INFO     - [SPOTIFY_VIS] Audio worker started (PyAudioWPatchBackend, 48000Hz, 6 channels)
2025-12-16 16:29:11 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.298 Bars: [0.35 0.46 0.65 0.92 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.92 0.65 0.46 0.35]
2025-12-16 16:29:12 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.763 Bars: [0.20 0.24 0.33 0.46 0.61 0.79 1.00 1.00 1.00 0.79 0.61 0.46 0.33 0.24 0.20]
2025-12-16 16:29:12 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.707 Bars: [0.18 0.36 0.57 0.83 0.98 1.00 1.00 1.00 1.00 1.00 0.98 0.83 0.57 0.36 0.18]
2025-12-16 16:29:13 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=13264.3ms, frames=730, avg_fps=55.0, dt_min=12.10ms, dt_max=53.03ms, bar_count=15
2025-12-16 16:29:13 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.321 Bars: [0.37 0.50 0.73 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.73 0.50 0.37]
2025-12-16 16:29:13 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.265 Bars: [0.35 0.54 0.82 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.82 0.54 0.35]
2025-12-16 16:29:14 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.268 Bars: [0.14 0.23 0.36 0.52 0.63 0.69 0.79 0.91 0.79 0.69 0.63 0.52 0.36 0.23 0.14]
2025-12-16 16:29:14 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.931 Bars: [0.25 0.39 0.59 0.85 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.85 0.59 0.39 0.25]
2025-12-16 16:29:15 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.199 Bars: [0.33 0.46 0.66 0.94 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.94 0.66 0.46 0.33]
2025-12-16 16:29:15 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.193 Bars: [0.30 0.51 0.78 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.78 0.51 0.30]
2025-12-16 16:29:16 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.525 Bars: [0.13 0.38 0.66 0.96 1.00 0.96 0.89 0.85 0.89 0.96 1.00 0.96 0.66 0.38 0.13]
2025-12-16 16:29:16 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.924 Bars: [0.26 0.45 0.70 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.70 0.45 0.26]
2025-12-16 16:29:17 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.410 Bars: [0.37 0.58 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.88 0.58 0.37]
2025-12-16 16:29:18 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.112 Bars: [0.12 0.25 0.40 0.57 0.58 0.53 0.66 0.82 0.66 0.53 0.58 0.57 0.40 0.25 0.12]
2025-12-16 16:29:18 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=18272.1ms, frames=1032, avg_fps=56.5, dt_min=11.46ms, dt_max=53.03ms, bar_count=15
2025-12-16 16:29:18 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.365 Bars: [0.36 0.53 0.78 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.78 0.53 0.36]
2025-12-16 16:29:19 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.978 Bars: [0.34 0.50 0.74 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.74 0.50 0.34]
2025-12-16 16:29:19 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.677 Bars: [0.44 0.72 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.72 0.44]
2025-12-16 16:29:20 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.668 Bars: [0.18 0.39 0.65 0.94 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.94 0.65 0.39 0.18]
2025-12-16 16:29:21 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.618 Bars: [0.28 0.40 0.59 0.84 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.84 0.59 0.40 0.28]
2025-12-16 16:29:21 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.174 Bars: [0.22 0.35 0.52 0.72 0.82 0.85 0.92 1.00 0.92 0.85 0.82 0.72 0.52 0.35 0.22]
2025-12-16 16:29:22 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.616 Bars: [0.20 0.34 0.56 0.81 0.94 1.00 1.00 1.00 1.00 1.00 0.94 0.81 0.56 0.34 0.20]
2025-12-16 16:29:22 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.365 Bars: [0.41 0.69 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.69 0.41]
2025-12-16 16:29:23 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=23299.9ms, frames=1318, avg_fps=56.6, dt_min=11.23ms, dt_max=54.20ms, bar_count=15
2025-12-16 16:29:23 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.298 Bars: [0.56 0.76 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.76 0.56]
2025-12-16 16:29:24 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.085 Bars: [0.16 0.32 0.52 0.75 0.88 0.92 0.99 1.00 0.99 0.92 0.88 0.75 0.52 0.32 0.16]
2025-12-16 16:29:25 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.833 Bars: [0.29 0.43 0.61 0.84 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.84 0.61 0.43 0.29]
2025-12-16 16:29:25 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.775 Bars: [0.21 0.41 0.67 0.97 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.97 0.67 0.41 0.21]
2025-12-16 16:29:26 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.449 Bars: [0.17 0.36 0.59 0.84 0.93 0.83 0.90 1.00 0.90 0.83 0.93 0.84 0.59 0.36 0.17]
2025-12-16 16:29:27 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.633 Bars: [0.17 0.37 0.62 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.90 0.62 0.37 0.17]
2025-12-16 16:29:28 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.408 Bars: [0.09 0.29 0.51 0.74 0.82 0.73 0.66 0.62 0.66 0.73 0.82 0.74 0.51 0.29 0.09]
2025-12-16 16:29:28 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=28306.1ms, frames=1558, avg_fps=55.0, dt_min=11.22ms, dt_max=95.78ms, bar_count=15
2025-12-16 16:29:28 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.289 Bars: [0.11 0.17 0.30 0.44 0.49 0.51 0.58 0.67 0.58 0.51 0.49 0.44 0.30 0.17 0.11]
2025-12-16 16:29:29 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.226 Bars: [0.10 0.19 0.30 0.43 0.51 0.55 0.61 0.70 0.61 0.55 0.51 0.43 0.30 0.19 0.10]
